rooms,area_total,area_living,area_kitchen,floor,floors_total,floor_ratio,building_year,building_age,company_ad,is_first_floor,is_last_floor,is_single_floor,has_furniture,has_appliances,has_balcony_text,has_parking,has_concierge,has_elevator,no_animals,renovation_euro,renovation_cosmetic,renovation_none,owner_rents,metro_nearby,metro_distance,month,day_of_week,is_weekend,days_since_listed,has_area_living,has_area_kitchen,has_building_year,has_floor_info,has_contact,price_usd,source,address,ad_link,metro_station,building_decade,price_per_m2
,35.0,,,2.0,5.0,0.4,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2288.285479048056,6.0,2.0,0,3.0,0,0,0,1,1,355.18,kufar,"Орловская ул, 4А, Минск",https://re.kufar.by/vi/1074490983,Площадь Якуба Коласа,,10.148
4.0,41.0,25.0,14.0,18.0,25.0,0.72,2022.0,4.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,441.2170331607682,6.0,2.0,0,3.0,1,1,1,1,1,593.15,kufar,"Игоря Лученка ул, 11, Минск",https://re.kufar.by/vi/1074195156,Аэродромная,2020-е,14.467073170731707
3.0,45.0,39.2,4.0,3.0,,,2021.0,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.2626755182362,6.0,2.0,0,3.0,1,1,1,0,1,730.0,kufar,"Макаёнка ул, 12Д, Минск",https://re.kufar.by/vi/1074490135,Московская,2020-е,16.22222222222222
4.0,41.0,35.0,,10.0,25.0,0.4,2025.0,1.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.6988488193699,6.0,2.0,0,3.0,1,0,1,1,1,700.0,kufar,"Леонида Щемелёва ул, 28, Минск",https://re.kufar.by/vi/1073208904,Неморшанский сад,2020-е,17.073170731707318
2.0,44.7,,6.0,2.0,5.0,0.4,1963.0,63.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1816.3073149989752,6.0,2.0,0,3.0,0,1,1,1,1,400.0,kufar,"Маяковского ул, 172А, Минск",https://re.kufar.by/vi/1074488165,Неморшанский сад,1960-е,8.94854586129754
1.0,42.0,17.0,9.2,1.0,9.0,0.1111111111111111,2011.0,15.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1299.9523263142312,6.0,2.0,0,3.0,1,1,1,1,1,450.0,kufar,"Фроликова ул, 31, Минск",https://re.kufar.by/vi/1074488076,Тракторный завод,2010-е,10.714285714285714
3.0,45.0,28.0,10.0,7.0,9.0,0.7777777777777778,2005.0,21.0,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.9947052475185,6.0,2.0,0,3.0,1,1,1,1,1,480.0,kufar,"Газеты Правда пр, 9, Минск",https://re.kufar.by/vi/1074484275,Петровщина,2000-е,10.666666666666666
,68.0,48.0,7.0,6.0,9.0,0.6666666666666666,,,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.240122907631,6.0,2.0,0,3.0,1,1,0,1,1,700.0,kufar,"Калиновского ул, 48, Минск",https://re.kufar.by/vi/1074484427,Восток,,10.294117647058824
2.0,40.2,17.1,9.1,4.0,9.0,0.4444444444444444,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2840.7792304472805,6.0,2.0,0,3.0,1,1,0,1,1,360.0,kufar,"Люцинская ул, 15, Минск",https://re.kufar.by/vi/1074470853,Каменная Горка,,8.955223880597014
2.0,61.0,43.6,,16.0,30.0,0.5333333333333333,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3201.0936721652697,6.0,2.0,0,3.0,1,0,0,1,1,1200.0,kufar,"Победителей пр, 115, Минск",https://re.kufar.by/vi/1073823335,Пушкинская,,19.672131147540984
2.0,28.6,24.0,5.0,2.0,25.0,0.08,2023.0,3.0,False,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.7479407495957,6.0,2.0,0,3.0,1,1,1,1,1,554.08,kufar,"Игоря Лученка ул, 32, Минск",https://re.kufar.by/vi/1074478648,Неморшанский сад,2020-е,19.373426573426574
,55.2,29.7,8.9,3.0,9.0,0.3333333333333333,2000.0,26.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243.613579217509,6.0,2.0,0,3.0,1,1,1,1,1,532.77,kufar,"Громова ул, 24, Минск",https://re.kufar.by/vi/1074478288,Малиновка,2000-е,9.651630434782607
2.0,43.0,31.0,5.0,4.0,5.0,0.8,,,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3852.373273288173,6.0,2.0,0,3.0,1,1,0,1,1,450.0,kufar,"Голодеда ул, 39к2, Минск",https://re.kufar.by/vi/1074477679,Автозаводская,,10.465116279069768
4.0,40.0,,,4.0,7.0,0.5714285714285714,2024.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4977.43939330544,6.0,2.0,0,3.0,0,0,1,1,1,800.0,kufar,"Виталия Цвирко ул, 76, Минск",https://re.kufar.by/vi/1034782012,Академия наук,2020-е,20.0
4.0,35.0,20.7,6.9,1.0,5.0,0.2,1967.0,59.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.458529435027,6.0,2.0,0,3.0,1,1,1,1,1,500.0,kufar,"микрорайон Комаровка, Минск",https://re.kufar.by/vi/1072968617,Площадь Якуба Коласа,1960-е,14.285714285714286
,54.36,38.0,,3.0,4.0,0.75,1958.0,68.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209.67404292019967,6.0,2.0,0,3.0,1,0,1,1,1,600.0,kufar,"Октябрьская ул, 6, Минск",https://re.kufar.by/vi/1074476850,Первомайская,1950-е,11.037527593818984
,42.0,18.0,9.0,10.0,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2123.729694651649,6.0,2.0,0,3.0,1,1,0,0,1,440.0,kufar,"Максима Горецкого ул, 34, Минск",https://re.kufar.by/vi/1074475924,Кунцевщина,,10.476190476190476
,56.0,27.2,,5.0,9.0,0.5555555555555556,2008.0,18.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,621.3252686964535,6.0,2.0,0,3.0,1,0,1,1,1,650.19,kufar,"Дзержинского пр, 80, Минск",https://re.kufar.by/vi/1072364754,Петровщина,2000-е,11.610535714285716
,56.0,20.0,18.0,3.0,15.0,0.2,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,187.6642180057368,6.0,2.0,0,3.0,1,1,0,1,1,603.8,kufar,"Гурского ул, 41, Минск",https://re.kufar.by/vi/1074475501,Михалово,,10.782142857142857
,94.9,58.4,11.3,7.0,9.0,0.7777777777777778,2006.0,20.0,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1638.649626306598,6.0,2.0,0,3.0,1,1,1,1,1,745.87,kufar,"Скрипникова ул, 35, Минск",https://re.kufar.by/vi/1069049353,Каменная Горка,2000-е,7.859536354056901
3.0,60.0,,,3.0,5.0,0.6,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.2026194816071,6.0,2.0,0,3.0,0,0,0,1,1,700.0,kufar,"Восточная ул, 32к2, Минск",https://re.kufar.by/vi/1068299592,Академия наук,,11.666666666666666
2.0,42.2,19.0,8.6,4.0,4.0,1.0,1959.0,67.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,144.79214097864914,6.0,2.0,0,3.0,1,1,1,1,1,450.0,kufar,"Максима Танка ул, 2, Минск",https://re.kufar.by/vi/1074474794,Фрунзенская,1950-е,10.663507109004739
,48.0,42.0,,21.0,25.0,0.84,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.4663736541967,6.0,2.0,0,3.0,1,0,0,1,1,600.0,kufar,"Игоря Лученка ул, 29, Минск",https://re.kufar.by/vi/1074474733,Неморшанский сад,,12.5
,70.0,60.0,13.0,14.0,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,479.18163946668085,6.0,2.0,0,3.0,1,1,0,0,1,700.0,kufar,"Могилёвская ул, 10, Минск",https://re.kufar.by/vi/1074474704,Ковальская Слобода,,10.0
,176.2,132.4,40.4,3.0,4.0,0.75,1954.0,72.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,464.252524592325,6.0,2.0,0,3.0,1,1,1,1,1,3000.0,kufar,"Захарова ул, 27, Минск",https://re.kufar.by/vi/254471986,Площадь Победы,1950-е,17.0261066969353
2.0,39.4,26.1,,4.0,4.0,1.0,2021.0,5.0,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.121958661828,6.0,2.0,0,3.0,1,0,1,1,1,850.0,kufar,"Нововиленская ул, 35, Минск",https://re.kufar.by/vi/1048181473,Молодёжная,2020-е,21.573604060913706
2.0,85.6,55.8,9.5,13.0,15.0,0.8666666666666667,2012.0,14.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020.5969019737665,6.0,2.0,0,3.0,1,1,1,1,1,800.0,kufar,"Тургенева ул, 1, Минск",https://re.kufar.by/vi/1061115214,Академия наук,2010-е,9.345794392523365
,123.4,56.3,32.5,1.0,8.0,0.125,2014.0,12.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,251.79752692602747,6.0,2.0,0,3.0,1,1,1,1,1,2024.51,kufar,"Короля ул, 8, Минск",https://re.kufar.by/vi/1070528091,Фрунзенская,2010-е,16.40607779578606
1.0,33.2,17.8,,3.0,11.0,0.2727272727272727,1978.0,48.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.4630219133855,6.0,2.0,0,3.0,1,0,1,1,1,390.69,kufar,"Маяковского ул, 14, Минск",https://re.kufar.by/vi/1073688618,Ковальская Слобода,1970-е,11.767771084337348
,60.61,41.1,7.14,2.0,2.0,1.0,1956.0,70.0,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.4788429888286,6.0,2.0,0,3.0,1,1,1,1,1,802.7,kufar,"Краснозвёздный переулок, 14, Минск",https://re.kufar.by/vi/1074473537,Площадь Якуба Коласа,1950-е,13.243689160204587
,58.0,,,9.0,10.0,0.9,2021.0,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.717391453499,6.0,2.0,0,3.0,0,0,1,1,1,780.0,kufar,"Николы Теслы ул, 19, Минск",https://re.kufar.by/vi/1068930323,Аэродромная,2020-е,13.448275862068966
2.0,45.0,40.0,,12.0,13.0,0.9230769230769231,2019.0,7.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,348.54668352263053,6.0,2.0,0,3.0,1,0,1,1,1,1000.0,kufar,"Петра Мстиславца ул, 12, Минск",https://re.kufar.by/vi/1060502817,Восток,2010-е,22.22222222222222
2.0,82.6,51.7,10.8,8.0,8.0,1.0,2008.0,18.0,False,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.5038795300563,6.0,2.0,0,3.0,1,1,1,1,1,850.0,kufar,"Быховская ул, 35, Минск",https://re.kufar.by/vi/1072519743,Аэродромная,2000-е,10.290556900726394
3.0,65.0,40.0,10.0,10.0,16.0,0.625,2010.0,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,470.79179440597756,6.0,2.0,0,3.0,1,1,1,1,1,630.0,kufar,"Притыцкого ул, 75, Минск",https://re.kufar.by/vi/1072830193,Кунцевщина,2010-е,9.692307692307692
,100.0,70.0,15.0,10.0,10.0,1.0,2017.0,9.0,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.518782862461,6.0,2.0,0,3.0,1,1,1,1,1,909.25,kufar,"Воронянского ул, 40, Минск",https://re.kufar.by/vi/1068065014,Ковальская Слобода,2010-е,9.0925
,52.0,,,2.0,9.0,0.2222222222222222,,,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2348.165057742307,6.0,2.0,0,3.0,0,0,0,1,1,620.0,kufar,"Чайлытко ул, 13, Минск",https://re.kufar.by/vi/1017405805,Каменная Горка,,11.923076923076923
4.0,80.0,51.5,12.0,2.0,6.0,0.3333333333333333,2006.0,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0039423227514,6.0,2.0,0,3.0,1,1,1,1,1,700.0,kufar,"переулок Калинина, 5А, Минск",https://re.kufar.by/vi/1058565543,Парк Челюскинцев,2000-е,8.75
2.0,43.0,19.0,11.0,5.0,12.0,0.4166666666666667,2016.0,10.0,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,759.8588487086199,6.0,2.0,0,3.0,1,1,1,1,1,500.0,kufar,"Дзержинского пр, 115, Минск",https://re.kufar.by/vi/1069798138,Малиновка,2010-е,11.627906976744185
,70.0,,15.7,13.0,24.0,0.5416666666666666,2025.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,141.57166455433125,6.0,2.0,0,3.0,0,1,1,1,1,900.0,kufar,"Щорса ул, 42, Минск",https://re.kufar.by/vi/1070103003,Грушевка,2020-е,12.857142857142858
,32.0,16.0,7.0,4.0,9.0,0.4444444444444444,1998.0,28.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.8790203303549,6.0,2.0,0,3.0,1,1,1,1,1,300.0,kufar,"Сергея Есенина ул, 9А, Минск",https://re.kufar.by/vi/1074053994,Малиновка,1990-е,9.375
2.0,50.8,30.2,8.9,2.0,9.0,0.2222222222222222,1992.0,34.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642.3889728629529,6.0,2.0,0,3.0,1,1,1,1,1,499.0,kufar,"Сурганова ул, 80, Минск",https://re.kufar.by/vi/1074469022,Академия наук,1990-е,9.822834645669293
2.0,32.0,18.0,7.0,1.0,10.0,0.1,1982.0,44.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892.8560967728577,6.0,2.0,0,3.0,1,1,1,1,1,400.0,kufar,"Рокоссовского пр, 4к4, Минск",https://re.kufar.by/vi/1074408600,Пролетарская,1980-е,12.5
3.0,67.9,61.8,,4.0,16.0,0.25,2018.0,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,695.1521400283413,6.0,2.0,0,3.0,1,0,1,1,1,750.0,kufar,"Ложинская ул, 18, Минск",https://re.kufar.by/vi/1072338461,Уручье,2010-е,11.045655375552283
3.0,62.4,42.3,,10.0,16.0,0.625,2024.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2219.030690914241,6.0,2.0,0,3.0,1,0,1,1,1,800.0,kufar,"Восточная ул, 139, Минск",https://re.kufar.by/vi/1070636605,Парк Челюскинцев,2020-е,12.820512820512821
2.0,24.0,19.0,5.0,6.0,17.0,0.35294117647058826,2022.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,305.645355390743,6.0,2.0,0,3.0,1,1,1,1,1,479.49,kufar,"Папанина ул, 11, Минск",https://re.kufar.by/vi/1074467283,Грушевка,2020-е,19.97875
,33.0,17.0,7.0,6.0,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1679.8733158028165,6.0,2.0,0,3.0,1,1,0,0,1,380.0,kufar,"2-й переулок Багратиона, 19, Минск",https://re.kufar.by/vi/1073455249,Парк Челюскинцев,,11.515151515151516
2.0,41.2,,,2.0,25.0,0.08,2020.0,6.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,733.5658635044025,6.0,2.0,0,3.0,0,0,1,1,1,900.0,kufar,"Макаёнка ул, 12Л, Минск",https://re.kufar.by/vi/1021044384,Парк Челюскинцев,2020-е,21.844660194174757
,40.0,,,23.0,23.0,1.0,,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,401.5945026390147,6.0,2.0,0,3.0,0,0,0,1,1,600.0,kufar,"Аэродромная ул, 20, Минск",https://re.kufar.by/vi/1073356183,Аэродромная,,15.0
4.0,78.0,46.0,10.5,3.0,9.0,0.3333333333333333,2008.0,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2797.4739290495736,6.0,2.0,0,3.0,1,1,1,1,1,800.0,kufar,"Червякова ул, 64, Минск",https://re.kufar.by/vi/1069066422,Немига,2000-е,10.256410256410257
4.0,90.0,68.0,10.0,7.0,10.0,0.7,2013.0,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0339739865083,6.0,2.0,0,3.0,1,1,1,1,1,800.0,kufar,"Газеты Правда пр, 3А, Минск",https://re.kufar.by/vi/1074465061,Петровщина,2010-е,8.88888888888889
,60.0,38.0,1.0,1.0,1.0,1.0,2010.0,16.0,False,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2307.2122670965996,6.0,2.0,0,3.0,1,1,1,1,1,450.0,kufar,"Ясная ул, 7, Минск",https://re.kufar.by/vi/1074464872,Борисовский тракт,2010-е,7.5
2.0,30.0,26.0,5.0,12.0,25.0,0.48,2024.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1051.2431725560277,6.0,2.0,0,3.0,1,1,1,1,1,650.0,kufar,"Леонида Щемелёва ул, 10, Минск",https://re.kufar.by/vi/1060815981,Аэродромная,2020-е,21.666666666666668
3.0,60.4,34.0,10.0,5.0,15.0,0.3333333333333333,2013.0,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,293.4157038143032,6.0,2.0,0,3.0,1,1,1,1,1,750.0,kufar,"Притыцкого ул, 105, Минск",https://re.kufar.by/vi/1069992054,Каменная Горка,2010-е,12.417218543046358
,47.0,,,4.0,9.0,0.4444444444444444,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1857.8678031654642,6.0,2.0,0,3.0,0,0,0,1,1,497.25,kufar,"Рафиева ул, 29к2, Минск",https://re.kufar.by/vi/1074206248,Петровщина,,10.579787234042554
,40.0,,18.0,10.0,25.0,0.4,2021.0,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,346.4889409555542,6.0,2.0,0,3.0,0,1,1,1,1,730.0,kufar,"Мира пр, 1, Минск",https://re.kufar.by/vi/1070521745,Аэродромная,2020-е,18.25
1.0,32.0,,,16.0,24.0,0.6666666666666666,2024.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0169819139143,6.0,2.0,0,3.0,0,0,1,1,1,550.0,kufar,"Жореса Алфёрова ул, 16, Минск",https://re.kufar.by/vi/1074171291,Неморшанский сад,2020-е,17.1875
2.0,43.0,,,5.0,9.0,0.5555555555555556,,,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.0546402140676,6.0,2.0,0,3.0,0,0,0,1,1,450.0,kufar,"Игуменский тракт, 34, Минск",https://re.kufar.by/vi/1072280401,Слуцкий гостинец,,10.465116279069768
2.0,33.0,,7.1,8.0,9.0,0.8888888888888888,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2736.98902617075,6.0,2.0,0,3.0,0,1,0,1,1,350.0,kufar,"Рафиева ул, 78, Минск",https://re.kufar.by/vi/1074462521,Малиновка,,10.606060606060606
3.0,46.0,24.0,10.0,6.0,10.0,0.6,2005.0,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0353722623395,6.0,2.0,0,3.0,1,1,1,1,1,319.66,kufar,"Алибегова ул, 14, Минск",https://re.kufar.by/vi/1074461947,Петровщина,2000-е,6.949130434782609
2.0,50.1,,,9.0,9.0,1.0,,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3008.116978723036,6.0,2.0,0,3.0,0,0,0,1,1,639.32,kufar,"Тикоцкого ул, 4, Минск",https://re.kufar.by/vi/1074050272,Восток,,12.760878243512975
2.0,54.0,,,,23.0,,2022.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.55223253823203,6.0,2.0,0,3.0,0,0,1,0,1,1000.0,kufar,"Дзержинского пр, 92, Минск",https://re.kufar.by/vi/198760252,Петровщина,2020-е,18.51851851851852
,46.0,,,15.0,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.4245366549362,6.0,2.0,0,3.0,0,0,0,0,1,750.0,kufar,"Михаила Савицкого ул, 37, Минск",https://re.kufar.by/vi/1073382463,Неморшанский сад,,16.304347826086957
,32.0,20.0,7.5,,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3917.072265574615,6.0,2.0,0,3.0,1,1,0,0,1,266.38,kufar,"Гуртьева ул, 18, Минск",https://re.kufar.by/vi/1074460753,Уручье,,8.324375
,475.5,119.2,38.8,19.0,19.0,1.0,2014.0,12.0,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.7748279213428,6.0,2.0,0,3.0,1,1,1,1,1,2313.98,kufar,"Платонова ул, 23, Минск",https://re.kufar.by/vi/1041312658,Площадь Якуба Коласа,2010-е,4.866414300736067
,,,,,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2395.51814163014,6.0,2.0,0,3.0,0,0,0,0,1,280.59,kufar,"Рогачёвская ул, 17, Минск",https://re.kufar.by/vi/1073853707,Уручье,,
3.0,47.0,29.0,5.9,4.0,5.0,0.8,1962.0,64.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451.9969392569005,6.0,2.0,0,3.0,1,1,1,1,1,425.0,kufar,"Долгобродская ул, 7к2, Минск",https://re.kufar.by/vi/1074459630,Тракторный завод,1960-е,9.042553191489361
3.0,33.6,30.2,,5.0,25.0,0.2,2022.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,337.71850540017084,6.0,2.0,0,3.0,1,0,1,1,1,700.0,kufar,"Белградская ул, 8, Минск",https://re.kufar.by/vi/1072371699,Аэродромная,2020-е,20.833333333333332
,55.8,28.3,11.7,10.0,16.0,0.625,2014.0,12.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,841.9589952528061,6.0,2.0,0,3.0,1,1,1,1,1,700.41,kufar,"Платонова ул, 33, Минск",https://re.kufar.by/vi/1072561964,Площадь Якуба Коласа,2010-е,12.55215053763441
,48.0,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4094.589012658418,6.0,2.0,0,3.0,0,0,0,0,1,400.0,kufar,"Уборевича ул, 140, Минск",https://re.kufar.by/vi/1074458574,Автозаводская,,8.333333333333334
2.0,38.0,,,25.0,25.0,1.0,2022.0,4.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.6920670649033,6.0,2.0,0,3.0,0,0,1,1,1,850.0,kufar,"Белградская ул, 9, Минск",https://re.kufar.by/vi/1074270842,Аэродромная,2020-е,22.36842105263158
4.0,47.0,,,3.0,5.0,0.6,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,881.8076777684073,6.0,2.0,0,3.0,0,0,0,1,1,400.0,kufar,"Одоевского ул, 85, Минск",https://re.kufar.by/vi/1074458078,Пушкинская,,8.51063829787234
2.0,40.0,29.0,,3.0,21.0,0.14285714285714285,2023.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.9202981787927,6.0,2.0,0,3.0,1,0,1,1,1,580.0,kufar,"Леонида Левина ул, 1, Минск",https://re.kufar.by/vi/1048544571,Аэродромная,2020-е,14.5
4.0,360.0,,26.0,,7.0,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.8355856317254,6.0,2.0,0,3.0,0,1,0,0,1,3000.0,kufar,"Грибоедова ул, 4, Минск",https://re.kufar.by/vi/1071004501,Молодёжная,,8.333333333333334
